,Guam,North Dakota,Virgin Islands,Connecticut,Missouri,New York,Alaska,South Dakota,Virginia,Maine,Indiana,West Virginia,Arizona,Delaware,Grand Princess,Mississippi,Iowa,Diamond Princess,Northern Mariana Islands,Wyoming,Idaho,Texas,North Carolina,Colorado,Oklahoma,Puerto Rico,Michigan,Alabama,Illinois,Kentucky,Louisiana,Minnesota,South Carolina,Nebraska,American Samoa,Ohio,Hawaii,Utah,Tennessee,Maryland,New Jersey,Oregon,Nevada,New Hampshire,Rhode Island,Montana,Vermont,Florida,District of Columbia,New Mexico,Arkansas,California,Georgia,Massachusetts,Washington,Wisconsin,Pennsylvania,Kansas
5/1/20,145,1154,66,28764,8407,312799,369,2525,16902,1123,18630,1152,7969,4918,103,7212,7884,49,14,566,2015,24751,11585,20230,3748,958,44524,7440,56055,4882,28711,5730,6258,5008,0,18743,619,4828,12576,23472,121203,2579,5248,2310,8962,453,879,34728,4658,3513,3337,52545,27489,68953,14637,7314,49646,4634
5/2/20,145,1192,66,29287,8620,317174,370,2588,17738,1153,19295,1185,8364,5038,103,7441,8643,49,14,579,2061,25425,11929,20507,3851,967,45424,7700,58505,4879,29140,6232,6489,5317,0,19335,620,4985,12813,24473,123735,2635,5389,2429,9289,455,886,35463,4797,3732,3372,53883,28331,69984,15003,7660,50995,4885
5/3/20,145,1226,66,29287,8790,320685,373,2631,18672,1185,19933,1195,8640,5208,103,7550,9175,49,14,586,2061,25804,12167,20763,3972,982,46047,7977,61499,5130,29340,6663,6626,5661,0,19914,620,5175,13183,25462,126763,2680,5472,2518,9477,455,897,36078,5016,3850,3437,55250,28665,70723,15185,7964,52044,5156
5/4/20,145,1266,66,29973,9070,323828,375,2668,19493,1205,20507,1224,8924,5288,103,7877,9703,49,14,596,2106,26768,12483,21263,4044,995,46348,8203,63777,5245,29673,7234,6757,6037,0,20474,621,5317,13493,26408,128296,2759,5630,2588,9652,457,902,36897,5170,4031,3491,56611,29451,72605,15462,8236,52999,5383
5/5/20,145,1321,66,30621,9278,325934,376,2721,20257,1226,21033,1246,9305,5371,103,8207,10111,49,14,604,2127,27649,12928,21744,4127,999,46914,8520,65889,5822,29996,7851,6841,6373,0,20969,625,5449,13682,27117,130628,2839,5660,2636,9933,456,907,37439,5322,4138,3525,59201,29998,74343,15594,8566,53878,5648
5/6/20,149,1370,66,30995,9533,328057,378,2780,20985,1254,21870,1242,9707,5778,103,8424,10404,49,14,631,2158,28935,13541,22117,4202,999,47738,8769,68232,5934,30399,8579,6936,6689,0,21576,626,5595,13941,28163,131928,2916,5741,2741,10205,456,908,38002,5461,4291,3611,61080,30743,76048,15905,8901,54846,5993
5/7/20,149,1423,66,31784,9724,331268,380,2906,21570,1330,22503,1287,9945,5939,103,8686,11059,49,15,635,2178,30380,14051,22541,4330,1006,48412,9115,70871,6129,30652,9365,7142,7334,0,22131,629,5724,14333,29374,134037,2989,5855,2843,10530,456,916,38828,5654,4493,3703,63005,31618,77733,16231,9215,55948,6332
5/8/20,151,1463,68,32411,9860,334167,383,3145,22342,1374,23146,1323,10526,6111,103,9090,11457,49,15,644,2178,31808,14516,22952,4424,1022,49170,9437,73760,6288,30855,10088,7367,7818,0,23016,629,5919,14528,30485,135899,3068,5920,2947,10779,458,919,39199,5899,4673,3747,65130,32181,79190,16388,9590,57369,6667
5/9/20,151,1489,68,32984,10016,336802,385,3393,23196,1408,23732,1323,10960,6277,103,9378,11671,49,15,653,2205,33464,15002,23191,4490,1027,49676,9720,76085,6440,31417,10790,7531,8093,0,23697,631,6103,14772,31534,137464,3160,6171,3011,10989,458,921,40001,6102,4778,3747,67261,32588,79882,16674,9939,58462,6829
5/10/20,151,1515,69,33554,10115,339202,386,3517,24081,1436,24126,1360,11119,6277,103,9501,11959,49,16,662,2230,33867,15274,23465,4589,1033,50086,9982,77741,6440,31600,11271,7653,8171,0,24081,632,6251,15019,32587,138823,3228,6120,3071,11274,458,927,40596,6272,4863,4012,68452,33580,80277,16891,10219,59877,6951
5/11/20,151,1567,69,33765,10229,341026,388,3614,25070,1462,24627,1366,11383,6565,103,9674,12373,49,16,669,2260,34747,15601,23822,4613,1047,50631,10262,79007,6677,31815,11799,7792,8407,0,24777,634,6362,15571,33373,140289,3286,6152,3160,11450,459,926,40982,6389,5069,4043,69957,34002,81588,17122,10418,60469,7159
5/12/20,152,1640,69,34333,10357,342356,390,3663,25800,1477,25127,1378,11736,6741,103,9908,12912,49,19,675,2293,36356,16025,24204,4732,1055,51263,10566,83021,6853,32050,12494,7927,8532,0,25250,635,6432,16267,34061,141016,3358,6313,3239,11614,461,927,41923,6485,5212,4164,71645,34924,83041,17330,10611,61257,7240
5/13/20,152,1707,69,34855,10552,343874,391,3732,26746,1515,25473,1398,12216,6952,103,10090,13289,49,19,688,2293,37101,16733,24575,4858,1057,51819,10822,84694,6853,32662,12917,8030,8912,0,25721,638,6620,16587,34812,141673,3416,6476,3299,11835,462,929,42402,6584,5364,4236,73677,35427,84358,17512,10902,62018,7518
5/14/20,152,1758,69,35464,10717,346213,396,3792,27813,1565,26053,1427,12674,7223,103,10483,13675,49,19,701,2351,37785,17527,24927,4963,1066,53167,11161,87937,7225,33489,13435,8189,9260,0,26357,637,6749,16848,35903,142834,3479,6504,3382,12016,462,932,43210,6736,5503,4366,75455,35977,85674,17773,11275,62934,7705
5/15/20,154,1845,69,36085,10928,348461,398,3887,28672,1603,26656,1447,13169,7373,103,10801,14049,49,19,716,2351,38606,18269,25297,5087,1080,53810,11494,90369,7444,33837,14240,8407,9610,0,26954,638,6913,17041,36986,144124,3541,6733,3453,12219,466,933,44138,6871,5662,4463,77399,36772,86782,17951,11685,63943,7886
5/16/20,154,1896,69,36703,11090,350979,403,3959,29683,1648,27280,1470,13666,7547,103,11123,14328,49,19,741,2419,40242,18754,25533,5237,1106,54315,11828,92457,7688,34117,14969,8661,10220,0,27474,639,7068,17301,37968,145233,3612,6813,3556,12434,468,934,44811,7042,5847,4578,79469,37212,87433,18288,12187,65044,7939
5/17/20,154,1927,69,37419,11197,353002,408,3987,30388,1687,27778,1492,13945,7670,103,11296,14651,49,21,754,2419,40815,19161,25737,5310,1139,54963,12137,94191,7688,34432,15668,8816,10177,0,27923,640,7238,17772,38804,146653,3623,6949,3596,12674,468,940,45588,7123,5938,4759,81055,37579,87805,18433,12543,65743,7953
5/18/20,154,1987,69,38116,11342,354500,411,4027,31140,1713,28255,1502,14208,7869,103,11432,14955,49,21,766,2455,42034,19684,26084,5398,1187,55855,12438,96485,7935,34709,16372,8942,10625,0,28454,640,7384,18113,39762,148401,3687,7061,3652,12795,470,940,46442,7270,6096,4813,82501,38283,89125,18611,12687,66521,8303
5/19/20,154,2068,69,38430,11473,355886,411,4085,32145,1741,28705,1502,14576,8037,103,11704,15296,49,21,776,2455,43373,20189,26410,5489,1199,56465,12825,98030,8069,35038,17029,9056,10854,0,28952,641,7518,18447,41546,149533,3726,7096,3721,12951,471,944,46944,7434,6192,4923,84648,38855,90202,18811,12885,67086,8353
5/20/20,154,2168,69,39017,11662,357052,416,4177,32908,1819,29274,1567,14906,8194,103,11967,15620,49,21,787,2506,44464,21014,26735,5532,1198,57322,13186,100418,8167,35316,17670,9175,11122,0,29436,643,7710,18706,42323,150976,3801,7388,3868,13356,478,944,47471,7551,6317,5003,86926,39801,91231,18971,13413,67855,8507
5/21/20,165,2238,69,39208,11814,358918,416,4177,34137,1877,29936,1593,15348,8386,103,12222,16170,49,21,801,2506,45350,21802,27070,5680,1205,57988,13590,102688,8286,36504,18200,9381,11427,0,30167,647,7874,19089,43531,151802,3817,7400,3935,13571,479,950,48675,7788,6472,5458,89235,40663,92209,19117,13885,68828,8625
5/22/20,165,2288,69,39640,12028,360818,419,4356,34950,1948,30409,1705,15624,8529,103,12625,16492,49,22,803,2595,46271,22750,27369,5849,1213,58543,13954,105444,8426,36925,19005,9638,11662,0,30794,642,8057,19474,44424,152818,3864,7525,4014,13736,479,952,49451,7893,6625,5612,91479,41482,93092,19265,14396,69795,8909
5/23/20,165,2342,69,40022,12173,362889,423,4464,35749,2013,30901,1705,16053,8529,103,13005,16898,49,22,813,2595,46606,23323,27542,5960,1221,59046,14328,107796,8571,36925,19845,9895,11963,0,31408,643,8260,19892,45495,153383,3888,7526,4089,13952,479,954,50127,7966,6625,5775,93546,42242,93492,19265,14877,70559,8946
5/24/20,166,2382,69,40468,12400,364697,423,4563,36244,2055,31376,1759,16377,8809,103,13260,17251,49,22,838,2626,47234,23876,27690,6037,1221,59395,14676,110304,8571,37169,20573,10096,12134,0,31911,643,8392,20223,46313,154402,3927,7881,4149,14065,479,956,50867,8110,6943,5922,95332,42902,93808,19828,15277,71266,9004
5/25/20,166,2425,69,40873,12529,366388,426,4586,37727,2074,31715,1774,16575,8965,103,13458,17557,49,22,843,2626,47989,24337,27865,6090,1231,59621,15309,112017,8571,37809,21315,10178,12362,0,32477,643,8521,20817,47152,155343,3949,7956,4197,14065,479,962,51746,8225,7026,6029,97444,43400,94023,20065,15584,71827,9125
5/26/20,167,2442,69,41303,12707,367349,430,4653,39342,2109,32078,1774,16864,9066,103,13731,17703,49,22,850,2626,49132,24952,28128,6138,1232,59974,15899,113195,8951,38054,21960,10416,12619,0,33006,643,8620,21171,47687,156030,3967,8057,4231,14210,479,967,52255,8334,7130,6180,99913,43983,94907,20181,15863,72295,9199
5/27/20,170,2483,69,41288,12869,368282,431,4710,40249,2137,32437,1899,17318,9096,103,14044,18369,49,22,860,2699,50013,25613,28369,6229,1250,60592,16263,114306,9077,38497,22464,10623,12984,0,33439,644,8706,21385,48423,156909,4038,8150,4286,14353,481,971,52634,8406,7252,6277,102576,44638,95617,20406,16462,72992,9291
5/28/20,171,2523,69,41559,13077,369438,444,4793,41401,2189,33068,1935,17877,9171,103,14372,18586,49,22,876,2770,51221,26749,28585,6273,1270,61116,16749,115833,9185,38802,22947,10788,13249,0,33915,647,8921,21981,49709,157485,4086,8248,4389,14494,485,974,53285,8492,7364,6538,104736,45266,96268,20764,16974,73677,9371
5/29/20,172,2557,69,41762,13236,371101,450,4866,42533,2226,33558,1951,18472,9236,103,14793,18957,49,22,891,2770,52316,27826,28771,6338,1283,61833,17262,117455,9464,38802,23531,11131,13648,0,34566,649,9264,22211,50988,159152,4131,8376,4492,14635,493,975,54497,8538,7493,6777,107877,45881,96805,21071,17707,74392,9662
5/30/20,172,2580,69,42022,13400,372473,455,4960,43611,2282,34211,1989,19258,9422,103,15229,19244,49,22,898,2803,53164,28736,28891,6418,1290,62225,17689,118917,9704,39577,24190,11394,13905,0,35033,651,9533,22667,52015,159922,4185,8517,4492,14819,505,977,55424,8717,7624,7013,111532,46331,97090,21349,18230,75115,9690
5/31/20,172,2627,69,42201,13560,373682,484,4993,44607,2325,34574,2010,19936,9498,103,15523,19552,49,22,903,2839,53698,29514,29015,6418,1288,62711,18200,120260,9704,39916,24850,11861,14101,0,35513,652,9797,23274,52778,160760,4243,8628,4651,14928,515,981,56163,8801,7689,7253,113865,47063,97260,21702,18403,75663,9700
6/1/20,175,2649,70,42740,13785,374818,492,5034,45398,2349,34830,2028,20129,9605,103,15752,19699,49,22,910,2839,54963,30153,29228,6573,1294,62928,18525,121234,10046,40341,25208,12148,14345,0,35984,652,9999,23877,53327,161246,4302,8702,4685,14991,519,983,56830,8857,7800,7443,116302,47902,97774,22239,18543,76045,9920
6/2/20,175,2682,70,42979,14060,375887,512,5067,46239,2377,35237,2056,21264,9685,103,16041,20019,49,22,912,2933,56622,30966,29409,6692,1295,63240,18734,122848,10185,40746,25508,12419,14616,0,36350,653,10202,24521,54175,161904,4335,8858,4749,15112,523,988,57447,8886,8024,7818,118723,48207,98228,22516,18917,76590,9965
6/3/20,177,2708,70,43091,14314,376676,541,5162,46905,2418,35712,2077,22356,9712,103,16322,20300,49,23,915,2933,57666,32198,29611,6805,1303,63657,18954,123830,10410,41133,25870,12470,14885,0,36792,653,10497,24874,54982,162445,4399,8951,4795,15219,525,990,58764,9016,8140,8067,120943,48894,98697,22764,19400,77133,10092
6/4/20,179,2748,71,43239,14591,377888,559,5247,47856,2446,36096,2102,22886,9746,103,16560,20806,49,24,921,2990,65577,33454,29784,6907,1312,63979,19262,124759,10705,41562,26273,12526,15139,0,37282,655,10813,25101,55858,162923,4474,9129,4876,15325,539,1026,60183,9120,8353,8425,123973,49859,99079,23024,19892,77677,10167
6/5/20,179,2819,71,43460,14754,379011,572,5277,48532,2482,36578,2119,24439,9773,103,16769,21154,49,26,933,3111,68594,34771,29937,7007,1320,64821,19910,125915,10977,41989,26980,13458,15406,0,37758,664,11252,25611,56770,163748,4570,9309,4953,15441,541,1027,61488,9199,8672,8651,127103,50621,99419,23483,20249,78149,10306
6/6/20,179,2863,71,43818,15039,380066,586,5367,49397,2524,36997,2136,25451,9845,103,17039,21478,49,26,939,3139,69677,35721,30055,7059,1350,64914,20355,126890,11287,42486,27501,13538,15572,0,38111,673,11798,26079,57482,164314,4570,9491,5019,15441,540,1046,62758,9269,8800,9101,129910,51359,99571,23767,20571,78885,10361
6/7/20,179,2882,71,43968,15132,380923,595,5438,50681,2570,37397,2144,26989,9942,103,17270,21712,49,26,947,3139,70052,36834,30190,7150,1353,64969,20777,127757,11287,42816,27886,14302,15664,0,38476,675,12066,26505,57973,164593,4662,9669,5043,15441,545,1063,63938,9332,8940,9426,132445,51898,99725,24078,20835,79314,10406
6/8/20,179,2904,71,44092,15332,381659,614,5471,51251,2588,37623,2161,27678,9972,103,17768,22007,49,27,960,3189,71456,37664,30388,7205,1362,65104,21268,128415,11476,43050,28224,14800,15786,0,38837,676,12322,26992,58404,164941,4922,9816,5079,15642,548,1075,64904,9389,9062,9740,134701,52497,100090,24378,21038,79661,10544
6/9/20,180,2944,71,44179,15539,382257,627,5523,51738,2606,38033,2169,28296,10020,103,18123,22237,49,28,970,3221,75374,38528,30568,7363,1375,65167,21834,129212,11707,43612,28523,15228,15918,0,39162,682,12559,27577,58904,165257,4988,10045,5079,15691,554,1084,66000,9474,9105,10080,137513,53249,100441,24630,21308,80165,10609
6/10/20,180,2982,72,44347,15735,382718,649,5604,52177,2637,38337,2194,29852,10056,103,18483,22626,49,30,980,3260,78482,39805,30778,7483,1390,65182,22659,129837,11883,44030,28869,15759,16058,0,39575,685,12864,28004,59465,165823,5060,10218,5178,15756,561,1095,67371,9537,9250,10368,140612,53980,100707,24892,21593,80594,10750
6/11/20,183,3018,72,44461,15940,383528,676,5665,52647,2667,38748,2217,31267,10106,103,18483,22973,49,30,1009,3260,80125,41435,30958,7626,1391,65449,23370,130603,11945,44472,29316,16441,16315,0,40004,692,13252,28616,60197,166318,5237,10473,5209,15862,563,1110,69069,9589,9367,10816,143622,54973,100946,25176,21926,81139,10823
6/12/20,183,3060,72,44689,15991,384344,697,5742,53211,2721,39146,2249,33039,10173,103,19091,23350,49,30,1027,3353,82697,42932,31129,7849,1443,65672,24405,131198,12166,44995,29795,17170,16522,0,40424,706,13577,29160,60613,166685,5377,10704,5251,15947,573,1119,70971,9654,9526,11547,147425,55783,101209,25542,22246,81777,10973
6/13/20,183,3082,72,44994,16218,385104,731,5833,53869,2757,39543,2274,34660,10229,103,19348,23717,49,30,1050,3353,83944,44295,31295,8073,1460,65836,25364,131871,12445,46283,30172,17955,16640,0,40851,723,13981,29697,61305,167141,5377,10997,5299,15947,588,1125,73552,9709,9621,12095,150675,56804,101314,25825,22518,82222,11020
6/14/20,183,3104,72,45088,16257,385797,743,5898,54506,2793,39909,2290,35706,10264,103,19516,23926,49,30,1060,3399,85205,45386,31458,8231,1471,66054,26182,132543,12445,46619,30471,18795,16730,0,41148,728,14313,30300,61701,167425,5636,11201,5318,15947,601,1127,75568,9767,9723,12501,153225,57681,101398,26158,22758,82563,11101
6/15/20,185,3127,72,45235,16607,386464,747,5928,54886,2810,40430,2322,36844,10340,103,19799,24082,49,30,1079,3399,89333,46348,31733,8417,1477,66085,26485,133016,12647,47172,30693,19378,16851,0,41576,736,14608,31006,62032,167669,5820,11315,5345,16093,609,1128,77326,9799,9845,12917,155541,58414,101637,26530,22932,82896,11319
6/16/20,186,3166,72,45349,16872,386973,761,5966,55331,2819,40786,2341,39185,10403,103,20152,24179,49,30,1089,3462,93426,47216,31966,8645,1479,66269,27034,133639,12647,47706,30882,19990,17038,0,42010,736,14937,31617,62409,168022,6098,11683,5364,16164,614,1131,80109,9818,9933,13191,159306,59078,101847,26787,23198,83220,11411
6/17/20,188,3195,73,45429,17092,387384,786,6050,55775,2836,41013,2376,40937,10444,103,20641,24460,49,30,1114,3632,97406,48595,32227,8904,1486,66497,27941,134185,12995,48634,31296,20556,17231,0,42422,744,15344,32022,62969,168323,6218,11854,5436,16213,630,1130,82719,9847,10065,13606,163854,60030,102106,27193,23456,83588,11644
6/18/20,192,3227,73,45440,17405,388083,806,6109,56238,2878,41438,2418,43445,10499,103,20641,24861,49,30,1144,3743,100317,50214,32471,9355,1496,66798,28676,134778,13197,48634,31675,21533,17414,0,43122,762,15839,33116,63229,168748,6366,12169,5450,16269,655,1135,85926,9903,10153,13928,168515,60912,102367,27608,23876,84030,11753
6/19/20,200,3252,73,45557,17711,388907,833,6158,56793,2913,41746,2468,46910,10611,103,20641,25274,49,30,1173,3871,104271,51710,32689,9707,1499,67097,29225,135470,13454,48515,32031,22608,17588,0,43731,789,16425,33852,63548,169167,6572,12524,5486,16337,666,1144,89748,9952,10260,14631,172742,62009,102547,28225,24154,84540,12021
6/20/20,222,3289,73,45715,18122,389602,856,6225,57443,2938,42061,2500,50127,10681,103,20641,25496,49,30,1179,4004,108115,53009,32887,10038,1531,67545,29683,136104,13630,49385,32467,23756,17707,0,44261,789,17068,34256,63956,169522,6750,12976,5518,16337,698,1147,93797,9984,10430,15142,177444,63809,102644,28676,24539,85020,12097
6/21/20,222,3314,76,45755,18553,390268,870,6297,57994,2957,42423,2533,52591,10775,103,20641,25963,49,30,1197,4006,110703,54129,33100,10516,1533,67711,30122,136762,13750,49778,32920,24661,17812,0,44808,814,17462,34846,64306,169843,6937,13240,5544,16337,717,1159,97291,10020,10565,15561,181622,64701,102727,28874,24819,85489,12136
6/22/20,222,3321,76,45782,18745,390910,883,6326,58465,2971,42633,2552,54599,10820,103,22329,26146,49,30,1230,4256,114388,55157,33458,10734,1540,67957,30771,137224,13839,50239,33227,25666,17963,0,45537,816,17906,35471,64603,170148,7083,13528,5558,16459,734,1163,100217,10058,10694,16083,187538,65928,102957,29394,25068,85939,12428
6/23/20,225,3362,76,45899,19209,391411,915,6353,58994,2996,42871,2593,58378,10847,103,22898,26469,49,30,1254,4254,120651,56442,33803,11031,1550,68197,31889,137825,14141,51595,33469,26572,18099,0,46127,819,18300,36484,65007,170506,7274,13997,5571,16533,743,1164,103503,10094,10838,16678,195433,67810,103153,29874,25331,86524,12537
6/24/20,226,3394,76,45913,19557,391884,940,6419,59514,3017,43140,2631,60190,10889,103,23424,26601,49,30,1282,4402,126509,57817,34123,11510,1577,68555,32878,138540,14363,52477,33763,27897,18221,0,46759,835,18784,37323,65337,170683,7444,14362,5598,16606,766,1184,109014,10128,10990,17375,201094,69381,103368,30372,25763,87022,12930
6/25/20,231,3422,80,45994,20047,392698,982,6479,59946,3070,43655,2694,63281,10980,103,24516,27373,49,30,1326,4865,131037,59437,34502,11948,1579,68989,33880,139434,14617,53415,34123,29022,18346,0,47651,851,19374,38389,65777,171018,7568,14859,5638,16640,803,1191,114018,10159,11192,18062,206574,71095,103582,30866,26227,87595,13107
6/26/20,247,3459,81,46059,20576,393527,1012,6535,60570,3102,44140,2730,66659,11017,103,25066,27717,49,30,1368,4865,140067,61207,34843,12347,1583,69329,34903,140291,14859,54769,34616,30335,18524,0,48638,866,20050,39362,66115,171430,7818,15240,5671,16661,829,1198,122960,10185,11408,18740,213089,72995,103790,31422,26747,88211,13462
6/27/20,247,3494,81,46206,20935,394261,1039,6626,61247,3154,44575,2782,70124,11091,103,25531,28073,49,30,1392,5322,145196,62736,35133,12646,1602,69679,35083,141077,15167,54769,35033,31939,18775,0,49455,872,20628,39625,66450,171741,8094,16339,5717,16661,852,1200,132545,10216,11619,19310,217376,74985,103932,31766,27286,88822,13617
6/28/20,247,3540,81,46303,21141,394872,1070,6681,61736,3191,44930,2832,73920,11226,103,25892,28520,49,30,1417,5322,150391,64069,35406,12947,1624,69946,36503,141723,15232,56236,35549,33320,18899,0,50309,899,21100,40279,66777,172066,8341,17160,5747,16661,863,1202,141075,10248,11809,19818,223540,77210,104005,32267,27743,89309,13847
6/29/20,253,3578,81,46362,21696,395406,1096,6716,62189,3219,45228,2870,74545,11376,103,26567,28845,49,30,1450,5752,158766,65331,35863,13175,1638,70223,37589,142461,15347,57081,35861,34644,19042,0,51046,900,21664,42053,67254,172199,8485,17894,5760,16764,919,1208,146341,10292,11982,20257,230696,79417,104213,32831,28058,89867,14209
6/30/20,257,3617,81,46514,22214,395909,1142,6764,62787,3253,45594,2905,79228,11474,103,27247,29074,49,30,1487,6117,166154,67226,36281,13757,1693,70728,38477,143185,15624,58095,36303,36399,19177,0,51789,917,22217,43696,67559,172633,8656,18456,5782,16813,967,1208,152434,10327,12147,20777,240802,81291,104440,33439,28659,90473,14370
7/1/20,267,3660,90,46572,22576,396456,1184,6826,63203,3294,45952,2979,84105,11510,103,27900,29514,49,30,1514,6370,173206,68830,36806,14119,1729,71089,39647,144013,15842,60178,36716,37919,19310,0,52865,926,22716,45114,67918,172934,8931,19101,5802,16853,1016,1210,158997,10365,12276,21197,248148,84242,104667,34152,29199,91110,14830
7/2/20,280,3723,92,46646,23133,397363,1235,6893,63735,3328,46387,3053,87445,11731,103,28770,30259,49,30,1550,6593,178760,70905,37261,14531,1767,71678,41340,144882,16079,61561,37210,39701,19452,0,54166,946,23270,47028,68423,173411,9294,19733,5822,16941,1083,1227,169106,10390,12520,22075,256064,87709,104901,34909,29738,91928,15002
7/3/20,280,3780,98,46717,23691,398277,1296,6978,64393,3373,46915,3126,91872,11923,103,29684,30463,49,31,1582,6994,185503,72368,37661,15069,1791,72175,42255,145750,16376,63289,37624,41532,19660,0,55257,975,23866,48368,68961,173829,9636,20718,5857,16991,1128,1236,178594,10435,12776,22622,261503,90493,105010,35260,30317,92700,15659
7/4/20,280,3816,111,46717,24147,399054,1350,7028,65109,3397,47432,3205,94567,11996,103,30674,31061,49,31,1606,7370,189589,73779,37985,15648,1817,72581,43216,146612,16376,63289,37624,43386,19827,0,56183,999,24542,49821,69341,174132,9930,21575,5872,16991,1167,1238,190052,10447,13063,23209,266870,93319,105077,35902,31055,93365,15911
7/5/20,280,3849,111,46717,24410,399776,1382,7063,65748,3415,48201,3262,98103,12128,103,30900,31517,49,31,1634,7733,196993,75216,38402,15931,1846,72941,44022,147251,16376,65226,38136,44847,19929,0,57150,1023,24952,51157,69632,174524,10230,22418,5897,16991,1212,1249,200111,10482,13256,23814,277968,95516,105192,36959,31577,93924,16081
7/6/20,301,3900,112,46976,24870,400298,1411,7105,66102,3423,48524,3442,101455,12293,103,31257,31758,49,31,1675,8052,204711,76609,39067,16362,2071,73267,44932,147865,17152,66327,38569,46380,20046,0,57956,1030,25469,52039,69904,174766,10395,22909,5914,16991,1249,1251,206447,10515,13507,24253,284348,97064,105442,37393,32061,94439,16638
7/7/20,303,3973,116,47033,25643,400746,1435,7163,66740,3440,48626,3505,105094,12414,103,32214,32153,49,31,1709,8539,212764,78207,39666,17220,2147,73900,46348,149574,17519,68263,39133,47352,20201,0,58904,1071,26033,54182,70396,175089,10605,23785,5932,17154,1327,1254,213794,10569,13727,24512,295492,100470,105695,37916,32556,95242,16860
7/8/20,307,4072,122,47108,26402,401314,1485,7242,67375,3460,49063,3707,108614,12462,103,32888,32624,49,31,1740,8969,223470,80209,40299,17894,2171,74551,48149,150554,17919,70151,39589,48909,20425,0,60181,1094,26755,55821,70861,175288,10817,24301,5952,17204,1371,1256,223783,10642,14017,25246,303368,103890,105926,38563,33154,96143,17332
7/9/20,309,4156,144,47209,27195,402079,1537,7336,67988,3486,49575,3826,112671,12531,103,33591,33254,49,31,1769,9429,233662,82222,40858,18497,2235,75063,49695,151572,18245,71994,40163,50691,20623,0,61331,1130,27356,57620,71447,175567,11188,24904,5973,17243,1466,1272,232718,10679,14251,26052,311526,106727,106201,39202,33908,96891,17785
7/10/20,310,4245,153,47287,27885,402999,1591,7401,68931,3499,50300,3983,116892,12652,103,34622,34172,49,31,1790,9929,243726,84493,41406,19092,2351,75685,51329,152899,18672,74636,40767,52419,20777,0,62856,1158,28223,59584,71910,175964,11454,25908,5991,17312,1593,1277,244151,10743,14549,26803,319862,111217,106447,39806,34753,97807,18303
7/11/20,312,4335,167,47287,28434,403877,1683,7454,69782,3520,51079,4146,119930,12743,103,35419,34658,49,31,1839,10506,251357,86492,41787,19779,2435,76370,52802,154094,19121,76803,41571,54699,20998,0,64214,1200,28855,60758,72467,176332,11851,26838,6024,17312,1677,1283,254511,10801,14773,27864,328120,114401,106573,40672,35679,98634,18687
7/12/20,312,4437,181,47287,28726,404624,1784,7499,70670,3539,51612,4244,122467,12804,103,36287,35410,49,33,1862,10903,257730,88316,42192,20235,2583,76776,54781,155048,19389,78122,42281,56648,21172,0,65592,1220,29484,63073,73109,176708,12170,27683,6054,17312,1758,1296,269811,10847,15028,28367,335708,116935,106675,41749,36448,99294,18981
7/13/20,312,4491,206,47510,29192,405259,1857,7524,71642,3558,52037,4313,123824,12879,103,36680,35631,49,33,1903,11404,268321,90397,42778,20746,2811,77198,56168,155931,19653,79827,42772,58168,21399,0,66853,1243,30030,64889,73527,176995,12438,28515,6068,17487,1843,1301,282435,10906,15291,28939,343569,120572,106977,42295,36942,99697,19645
7/14/20,312,4562,206,47530,30173,406132,1918,7572,72443,3566,52685,4407,128097,12969,103,37542,35866,49,33,1950,11720,277363,92334,43301,21740,2904,77864,58284,156638,20223,82042,43170,60389,21717,0,67995,1264,30478,66992,74260,177450,12805,29619,6091,17588,1952,1305,291629,10946,15514,29812,354668,123963,107214,43037,37906,100611,19887
7/15/20,313,4665,243,47636,30995,406834,1974,7652,73527,3578,53370,4557,131354,13050,103,38567,36536,49,36,1985,12449,287113,94365,44034,22814,3043,78913,60194,157825,20677,84131,43742,62245,21979,0,69311,1292,30891,68912,75016,177863,13081,30468,6113,17640,2096,1318,301810,11026,15841,30297,363222,127838,107532,44299,38727,101599,20349
7/16/20,314,4789,249,47750,31831,407724,2053,7694,74431,3598,54080,4657,134613,13114,103,39797,37350,49,36,2026,13134,295390,96331,44551,23440,3119,79839,62128,159082,21083,86411,44347,64083,22134,0,70601,1311,31845,71858,75664,178137,13509,31915,6139,17711,2231,1325,315775,11076,16138,31114,373194,131287,107778,45052,39627,102429,20817
7/17/20,314,4904,263,47893,32734,408551,2104,7789,75433,3636,54813,4783,138523,13337,103,40829,37903,49,37,2069,13753,301525,98698,45137,24140,3272,80593,64152,160509,21605,88590,45013,66060,22361,0,72280,1334,32572,73978,76371,178234,13802,33295,6165,17793,2366,1334,327241,11115,16456,31762,382114,135192,108023,46022,40507,103466,21388
7/18/20,315,5016,283,47893,33668,409380,2179,7862,76373,3645,55654,4894,141265,13429,103,41846,38313,49,37,2108,14303,311898,100494,45566,25057,3461,81338,66181,161785,22184,88590,45470,67612,22481,0,73821,1354,33332,76088,77206,178523,14149,34477,6188,17793,2471,1338,337569,11194,16736,32533,390677,139880,108158,46956,41485,104257,21693
