date,Alabama,Alaska,American Samoa,Arizona,Arkansas,California,Colorado,Connecticut,Delaware,Diamond Princess,District of Columbia,Florida,Georgia,Grand Princess,Guam,Hawaii,Idaho,Illinois,Indiana,Iowa,Kansas,Kentucky,Louisiana,Maine,Maryland,Massachusetts,Michigan,Minnesota,Mississippi,Missouri,Montana,Nebraska,Nevada,New Hampshire,New Jersey,New Mexico,New York,North Carolina,North Dakota,Northern Mariana Islands,Ohio,Oklahoma,Oregon,Pennsylvania,Puerto Rico,Rhode Island,South Carolina,South Dakota,Tennessee,Texas,Utah,Vermont,Virgin Islands,Virginia,Washington,West Virginia,Wisconsin,Wyoming
4/18/22,968.0,0.0,0.0,0.0,25.0,11120.0,951.0,1960.0,435.0,0.0,0.0,0.0,0.0,0.0,38.0,0.0,127.0,5750.0,1390.0,0.0,1.0,605.0,543.0,0.0,864.0,0.0,0.0,928.0,148.0,332.0,90.0,132.0,0.0,782.0,0.0,455.0,11666.0,0.0,93.0,18.0,0.0,0.0,1514.0,1100.0,1144.0,860.0,0.0,0.0,414.0,6424.0,0.0,739.0,23.0,2620.0,3315.0,303.0,1674.0,0.0
4/19/22,-364.0,0.0,127.0,0.0,105.0,3178.0,750.0,1161.0,90.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,2472.0,0.0,335.0,0.0,254.0,228.0,0.0,1874.0,6801.0,0.0,1737.0,50.0,186.0,83.0,103.0,0.0,176.0,2813.0,114.0,4630.0,0.0,69.0,0.0,0.0,572.0,727.0,1610.0,359.0,355.0,1496.0,0.0,491.0,3951.0,0.0,151.0,23.0,974.0,0.0,95.0,540.0,134.0
4/20/22,153.0,1528.0,0.0,2377.0,192.0,1480.0,743.0,1010.0,169.0,0.0,902.0,0.0,2526.0,0.0,45.0,1736.0,183.0,3930.0,781.0,240.0,0.0,543.0,262.0,724.0,636.0,1986.0,10474.0,976.0,99.0,197.0,84.0,96.0,1233.0,355.0,2245.0,189.0,7614.0,8409.0,64.0,0.0,0.0,0.0,859.0,1217.0,2329.0,318.0,0.0,165.0,493.0,3161.0,0.0,344.0,27.0,1207.0,1696.0,157.0,1620.0,0.0
4/21/22,254.0,0.0,0.0,0.0,146.0,12483.0,764.0,877.0,183.0,0.0,171.0,0.0,0.0,0.0,31.0,0.0,0.0,3589.0,0.0,131.0,0.0,577.0,210.0,439.0,1044.0,2602.0,0.0,1117.0,95.0,2358.0,42.0,1.0,0.0,379.0,2797.0,237.0,7049.0,0.0,61.0,0.0,6890.0,500.0,932.0,1844.0,3868.0,489.0,0.0,0.0,456.0,3232.0,1197.0,346.0,75.0,1495.0,0.0,174.0,1347.0,0.0
4/22/22,257.0,0.0,45.0,0.0,165.0,5113.0,747.0,1150.0,200.0,0.0,0.0,36371.0,0.0,0.0,37.0,0.0,195.0,3809.0,1023.0,0.0,1158.0,439.0,218.0,467.0,1015.0,2473.0,0.0,1463.0,100.0,208.0,76.0,367.0,0.0,425.0,2870.0,190.0,8475.0,0.0,70.0,0.0,0.0,0.0,728.0,1609.0,4684.0,344.0,0.0,0.0,489.0,4215.0,0.0,341.0,61.0,1705.0,3773.0,177.0,1323.0,0.0
4/23/22,0.0,0.0,0.0,0.0,82.0,238.0,542.0,0.0,281.0,0.0,510.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,549.0,415.0,522.0,0.0,317.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2532.0,0.0,5050.0,0.0,9.0,0.0,0.0,614.0,0.0,1997.0,4482.0,0.0,0.0,0.0,281.0,2275.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4/24/22,0.0,0.0,0.0,0.0,49.0,242.0,472.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1685.0,0.0,5016.0,0.0,21.0,0.0,0.0,0.0,0.0,1187.0,4039.0,0.0,0.0,0.0,250.0,1022.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4/25/22,679.0,0.0,58.0,0.0,40.0,17180.0,966.0,2026.0,261.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,125.0,8150.0,2454.0,0.0,0.0,741.0,620.0,0.0,1005.0,5749.0,0.0,1158.0,0.0,527.0,80.0,212.0,0.0,918.0,1315.0,414.0,6949.0,0.0,101.0,42.0,0.0,0.0,2068.0,1072.0,2219.0,988.0,0.0,0.0,494.0,1629.0,0.0,807.0,63.0,3302.0,0.0,432.0,2931.0,0.0
4/26/22,260.0,0.0,0.0,0.0,212.0,4902.0,911.0,1088.0,102.0,0.0,0.0,0.0,0.0,0.0,47.0,0.0,0.0,2512.0,0.0,521.0,0.0,225.0,265.0,569.0,2101.0,2616.0,0.0,2558.0,321.0,243.0,111.0,152.0,0.0,207.0,2726.0,151.0,5096.0,0.0,70.0,0.0,0.0,537.0,1091.0,1538.0,681.0,489.0,0.0,0.0,602.0,3052.0,0.0,0.0,48.0,1327.0,5984.0,216.0,1201.0,158.0
4/27/22,202.0,1496.0,39.0,2350.0,161.0,2075.0,1006.0,1047.0,196.0,0.0,588.0,0.0,5979.0,0.0,47.0,3370.0,151.0,3433.0,1561.0,515.0,0.0,616.0,325.0,526.0,726.0,3180.0,14482.0,1364.0,88.0,292.0,108.0,140.0,1944.0,540.0,3085.0,240.0,7381.0,11605.0,67.0,0.0,0.0,0.0,1125.0,2173.0,2914.0,539.0,0.0,277.0,689.0,2955.0,0.0,721.0,58.0,1680.0,3878.0,253.0,1625.0,0.0
4/28/22,233.0,0.0,12.0,0.0,190.0,13929.0,940.0,1256.0,253.0,0.0,0.0,0.0,0.0,0.0,46.0,0.0,0.0,4596.0,0.0,116.0,0.0,527.0,318.0,464.0,1392.0,3744.0,0.0,1636.0,164.0,3152.0,116.0,142.0,0.0,359.0,3161.0,271.0,9595.0,0.0,88.0,0.0,8731.0,464.0,1227.0,2564.0,4476.0,658.0,2181.0,0.0,638.0,3189.0,1695.0,393.0,46.0,2019.0,0.0,275.0,1718.0,0.0
4/29/22,222.0,0.0,5.0,0.0,139.0,5677.0,937.0,1054.0,250.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,219.0,5956.0,1518.0,0.0,1583.0,0.0,372.0,470.0,1389.0,3583.0,0.0,1972.0,162.0,238.0,78.0,162.0,0.0,430.0,3235.0,235.0,8807.0,0.0,71.0,0.0,0.0,0.0,1454.0,2248.0,5199.0,709.0,0.0,0.0,583.0,3188.0,0.0,387.0,0.0,1862.0,4922.0,232.0,1682.0,0.0
4/30/22,0.0,0.0,0.0,0.0,120.0,298.0,649.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,594.0,433.0,938.0,0.0,1018.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3254.0,0.0,6682.0,0.0,21.0,0.0,0.0,566.0,0.0,2453.0,5179.0,0.0,0.0,0.0,329.0,2515.0,0.0,0.0,43.0,0.0,0.0,0.0,0.0,0.0
5/1/22,0.0,0.0,0.0,0.0,59.0,312.0,645.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2297.0,0.0,5785.0,0.0,40.0,0.0,0.0,0.0,0.0,1448.0,5201.0,0.0,0.0,0.0,205.0,1371.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5/2/22,438.0,0.0,32.0,0.0,67.0,20733.0,1291.0,2089.0,703.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,187.0,8985.0,1287.0,0.0,1.0,1009.0,546.0,791.0,1242.0,6751.0,0.0,1731.0,347.0,343.0,152.0,162.0,0.0,1162.0,3015.0,528.0,8136.0,0.0,115.0,18.0,0.0,0.0,2025.0,1466.0,2623.0,1237.0,-2.0,0.0,633.0,2882.0,0.0,681.0,42.0,4192.0,12169.0,539.0,3525.0,0.0
5/3/22,292.0,0.0,15.0,0.0,134.0,6279.0,1311.0,1727.0,105.0,0.0,0.0,-999.0,0.0,0.0,112.0,0.0,0.0,4042.0,0.0,669.0,0.0,319.0,506.0,1198.0,2233.0,2967.0,0.0,2500.0,143.0,349.0,131.0,281.0,0.0,481.0,2643.0,166.0,6106.0,0.0,109.0,0.0,0.0,415.0,1814.0,2134.0,888.0,571.0,3073.0,0.0,757.0,2844.0,0.0,307.0,0.0,1435.0,0.0,225.0,1189.0,195.0
5/4/22,342.0,1464.0,4.0,3911.0,226.0,3099.0,1181.0,1052.0,210.0,0.0,0.0,4461.0,6525.0,0.0,28.0,4249.0,322.0,5748.0,1815.0,735.0,0.0,645.0,406.0,1030.0,1330.0,3480.0,18945.0,2567.0,218.0,212.0,123.0,154.0,2425.0,536.0,3401.0,245.0,8625.0,14071.0,118.0,0.0,0.0,0.0,1462.0,2615.0,4240.0,744.0,0.0,373.0,918.0,3152.0,0.0,517.0,527.0,3187.0,-2220.0,224.0,2708.0,0.0
5/5/22,350.0,0.0,0.0,0.0,279.0,13500.0,1243.0,1420.0,484.0,0.0,0.0,6458.0,0.0,0.0,20.0,0.0,0.0,4152.0,0.0,304.0,0.0,862.0,524.0,699.0,1525.0,5010.0,0.0,2277.0,184.0,553.0,93.0,219.0,0.0,518.0,4339.0,353.0,10324.0,0.0,132.0,0.0,11013.0,739.0,1723.0,757.0,5579.0,938.0,-3073.0,0.0,829.0,4843.0,3226.0,352.0,94.0,2529.0,0.0,374.0,2468.0,0.0
5/6/22,242.0,0.0,50.0,0.0,207.0,11061.0,1330.0,1603.0,413.0,0.0,0.0,49510.0,0.0,0.0,21.0,0.0,307.0,7708.0,1691.0,0.0,1878.0,457.0,545.0,930.0,1913.0,4518.0,0.0,2333.0,254.0,3532.0,117.0,0.0,0.0,609.0,4266.0,319.0,13850.0,0.0,115.0,0.0,0.0,0.0,1077.0,388.0,6618.0,778.0,0.0,0.0,930.0,3290.0,0.0,400.0,155.0,2677.0,0.0,364.0,2596.0,0.0
5/7/22,0.0,0.0,0.0,0.0,201.0,357.0,858.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1103.0,350.0,762.0,0.0,961.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3986.0,0.0,8108.0,0.0,22.0,0.0,0.0,501.0,0.0,0.0,5593.0,0.0,3073.0,0.0,558.0,2618.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5/8/22,0.0,0.0,0.0,0.0,124.0,356.0,815.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3309.0,0.0,0.0,0.0,41.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,405.0,1535.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5/9/22,548.0,0.0,32.0,0.0,62.0,26069.0,2105.0,4590.0,1096.0,0.0,0.0,0.0,0.0,0.0,46.0,0.0,303.0,14419.0,2265.0,0.0,5.0,912.0,966.0,445.0,1845.0,9287.0,0.0,2660.0,887.0,854.0,0.0,0.0,0.0,1245.0,2139.0,704.0,14361.0,0.0,153.0,24.0,0.0,0.0,2970.0,749.0,8206.0,1679.0,115.0,0.0,896.0,2466.0,0.0,838.0,186.0,6023.0,11262.0,877.0,4890.0,0.0
5/10/22,496.0,0.0,14.0,0.0,259.0,8208.0,1686.0,1947.0,235.0,0.0,1062.0,0.0,0.0,0.0,32.0,0.0,0.0,5347.0,0.0,829.0,0.0,399.0,597.0,771.0,4100.0,3606.0,0.0,5116.0,267.0,372.0,0.0,4684.0,0.0,327.0,4393.0,251.0,11339.0,0.0,143.0,0.0,0.0,902.0,1632.0,0.0,615.0,848.0,0.0,0.0,1181.0,3288.0,0.0,252.0,132.0,2484.0,0.0,0.0,2420.0,286.0
5/11/22,394.0,1623.0,5.0,5490.0,244.0,3840.0,1654.0,2392.0,0.0,0.0,0.0,0.0,9254.0,0.0,30.0,5768.0,381.0,6160.0,1918.0,936.0,0.0,894.0,708.0,748.0,1540.0,4586.0,27705.0,1790.0,366.0,453.0,0.0,-3764.0,3264.0,587.0,4925.0,354.0,9521.0,18479.0,99.0,0.0,0.0,0.0,1450.0,20089.0,4911.0,990.0,4515.0,450.0,1107.0,3550.0,0.0,268.0,187.0,2764.0,4751.0,703.0,2944.0,0.0
5/12/22,456.0,0.0,0.0,0.0,258.0,13707.0,1637.0,1963.0,966.0,0.0,938.0,0.0,0.0,0.0,38.0,0.0,0.0,5688.0,0.0,511.0,0.0,877.0,884.0,1001.0,2210.0,6523.0,0.0,2612.0,585.0,424.0,0.0,310.0,0.0,680.0,6167.0,502.0,13505.0,0.0,148.0,0.0,15970.0,640.0,1722.0,478.0,6373.0,970.0,0.0,0.0,1155.0,4510.0,3385.0,601.0,163.0,3144.0,0.0,527.0,3112.0,0.0
5/13/22,419.0,0.0,25.0,0.0,274.0,9152.0,1652.0,2396.0,592.0,0.0,732.0,0.0,0.0,0.0,27.0,0.0,373.0,8414.0,2566.0,0.0,2522.0,1611.0,730.0,773.0,2467.0,5478.0,0.0,2914.0,701.0,3949.0,515.0,270.0,0.0,564.0,6488.0,386.0,2355.0,0.0,197.0,0.0,0.0,0.0,1644.0,0.0,5358.0,887.0,0.0,0.0,1231.0,5934.0,0.0,413.0,202.0,3295.0,6352.0,491.0,2912.0,0.0
5/14/22,0.0,0.0,0.0,0.0,219.0,471.0,1022.0,0.0,0.0,0.0,512.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1259.0,322.0,715.0,0.0,428.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5167.0,0.0,0.0,0.0,0.0,0.0,0.0,689.0,0.0,0.0,4322.0,0.0,0.0,0.0,544.0,2818.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5/15/22,0.0,0.0,0.0,0.0,140.0,531.0,963.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3975.0,0.0,17181.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,7708.0,0.0,0.0,0.0,733.0,1897.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5/16/22,955.0,0.0,5.0,0.0,74.0,40403.0,2151.0,10473.0,1680.0,0.0,0.0,19627.0,0.0,0.0,46.0,0.0,356.0,16848.0,2493.0,0.0,4.0,1947.0,1353.0,676.0,2609.0,11762.0,0.0,2580.0,955.0,957.0,0.0,0.0,0.0,0.0,3321.0,1024.0,17858.0,0.0,244.0,0.0,0.0,0.0,2950.0,1713.0,3447.0,1938.0,0.0,0.0,1099.0,2275.0,0.0,781.0,206.0,7565.0,7798.0,1305.0,5446.0,0.0
5/17/22,451.0,0.0,44.0,0.0,287.0,11442.0,1982.0,1757.0,253.0,0.0,659.0,8361.0,0.0,0.0,46.0,0.0,0.0,5331.0,0.0,1128.0,0.0,602.0,889.0,615.0,5696.0,4176.0,0.0,4581.0,312.0,604.0,0.0,828.0,0.0,2488.0,4619.0,373.0,8158.0,0.0,159.0,10.0,0.0,0.0,0.0,0.0,448.0,978.0,5753.0,0.0,1685.0,3568.0,0.0,212.0,182.0,3648.0,0.0,405.0,2218.0,378.0
5/18/22,546.0,1950.0,17.0,7204.0,462.0,5431.0,1786.0,1925.0,620.0,0.0,317.0,9334.0,10955.0,0.0,23.0,7149.0,485.0,5763.0,2167.0,949.0,1728.0,1343.0,1260.0,812.0,1992.0,4781.0,29267.0,2117.0,517.0,1573.0,0.0,2276.0,4400.0,722.0,5111.0,612.0,10479.0,23993.0,153.0,0.0,0.0,0.0,3943.0,25604.0,3929.0,966.0,0.0,475.0,1197.0,4862.0,0.0,390.0,126.0,3206.0,5891.0,440.0,2586.0,0.0
5/19/22,629.0,0.0,0.0,0.0,403.0,28719.0,1884.0,1877.0,673.0,0.0,357.0,10265.0,-160.0,0.0,55.0,0.0,0.0,7551.0,0.0,0.0,177.0,1577.0,1367.0,791.0,2770.0,5637.0,0.0,2120.0,452.0,480.0,0.0,0.0,0.0,544.0,5995.0,553.0,11382.0,0.0,148.0,0.0,19536.0,1491.0,1618.0,0.0,6896.0,1043.0,0.0,0.0,1661.0,5105.0,4504.0,0.0,0.0,3836.0,0.0,860.0,2753.0,0.0
5/20/22,592.0,0.0,7.0,0.0,315.0,11844.0,1761.0,2124.0,803.0,0.0,384.0,52043.0,0.0,0.0,22.0,0.0,511.0,4694.0,3483.0,0.0,0.0,1324.0,1137.0,518.0,3016.0,4627.0,0.0,2418.0,360.0,5280.0,1079.0,0.0,0.0,0.0,6132.0,637.0,10429.0,0.0,148.0,0.0,0.0,0.0,2380.0,0.0,7019.0,887.0,0.0,0.0,1609.0,5058.0,0.0,0.0,303.0,3847.0,8837.0,713.0,2440.0,0.0
5/21/22,0.0,0.0,0.0,0.0,293.0,535.0,1108.0,0.0,0.0,0.0,306.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1732.0,0.0,791.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5268.0,0.0,7175.0,0.0,30.0,0.0,0.0,857.0,0.0,0.0,5003.0,0.0,0.0,0.0,1000.0,4056.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5/22/22,0.0,0.0,0.0,0.0,146.0,589.0,1087.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3927.0,0.0,6166.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,4323.0,0.0,0.0,0.0,722.0,3838.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5/23/22,1302.0,0.0,15.0,0.0,88.0,45205.0,2527.0,3462.0,1613.0,0.0,0.0,0.0,0.0,0.0,74.0,0.0,417.0,14432.0,2852.0,0.0,0.0,1549.0,1537.0,577.0,2184.0,8363.0,0.0,2146.0,917.0,899.0,0.0,0.0,0.0,2066.0,2955.0,1436.0,11533.0,0.0,206.0,0.0,0.0,0.0,3854.0,2365.0,2650.0,1503.0,0.0,0.0,1184.0,3997.0,0.0,0.0,166.0,8618.0,6706.0,2131.0,0.0,0.0
5/24/22,558.0,0.0,0.0,0.0,441.0,14259.0,2305.0,1028.0,300.0,0.0,609.0,0.0,0.0,0.0,65.0,0.0,0.0,3987.0,0.0,0.0,7.0,630.0,1127.0,836.0,5934.0,3136.0,0.0,4029.0,255.0,477.0,0.0,0.0,0.0,393.0,6124.0,537.0,6415.0,0.0,159.0,0.0,0.0,817.0,1791.0,0.0,701.0,719.0,8034.0,0.0,2136.0,4860.0,0.0,0.0,0.0,3224.0,0.0,548.0,6969.0,452.0
5/25/22,770.0,2020.0,23.0,11498.0,556.0,5383.0,2311.0,1642.0,515.0,0.0,451.0,831.0,14331.0,0.0,38.0,8924.0,655.0,6405.0,2989.0,3960.0,2878.0,1201.0,1547.0,560.0,1983.0,3709.0,25968.0,1518.0,505.0,472.0,0.0,240.0,6257.0,422.0,4852.0,931.0,8184.0,29137.0,182.0,18.0,0.0,0.0,1843.0,27299.0,6748.0,596.0,0.0,594.0,1727.0,5080.0,0.0,0.0,232.0,3488.0,6034.0,641.0,2590.0,0.0
5/26/22,868.0,0.0,0.0,0.0,373.0,30870.0,2182.0,1581.0,564.0,0.0,573.0,11400.0,0.0,0.0,42.0,0.0,0.0,6363.0,0.0,0.0,222.0,1413.0,1229.0,556.0,2625.0,3960.0,0.0,2162.0,505.0,436.0,0.0,185.0,0.0,571.0,5471.0,834.0,9889.0,0.0,183.0,0.0,19546.0,955.0,1669.0,0.0,5514.0,738.0,0.0,0.0,1809.0,5883.0,5611.0,1606.0,190.0,3565.0,0.0,734.0,2653.0,0.0
5/27/22,1056.0,0.0,20.0,0.0,391.0,15046.0,2265.0,1138.0,613.0,0.0,428.0,11101.0,0.0,0.0,61.0,0.0,620.0,5652.0,2943.0,0.0,0.0,1223.0,1279.0,510.0,2677.0,3617.0,0.0,2264.0,533.0,6756.0,1305.0,0.0,0.0,476.0,5194.0,793.0,9448.0,0.0,190.0,0.0,0.0,0.0,1925.0,0.0,5207.0,636.0,0.0,0.0,1777.0,5884.0,0.0,0.0,0.0,3628.0,7955.0,648.0,2572.0,0.0
5/28/22,0.0,0.0,0.0,0.0,376.0,603.0,1391.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,475.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4778.0,0.0,0.0,0.0,42.0,0.0,0.0,0.0,0.0,0.0,5324.0,0.0,0.0,0.0,1109.0,84.0,0.0,0.0,90.0,0.0,0.0,0.0,0.0,0.0
5/29/22,0.0,0.0,0.0,0.0,250.0,505.0,1209.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-78.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,0.0,0.0,0.0,0.0,0.0,4116.0,0.0,0.0,0.0,988.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5/30/22,0.0,0.0,15.0,0.0,88.0,44833.0,1533.0,0.0,1555.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6220.0,0.0,0.0,0.0,68.0,0.0,0.0,0.0,0.0,0.0,2420.0,0.0,0.0,0.0,781.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,4942.0,0.0
5/31/22,2526.0,0.0,0.0,0.0,209.0,13834.0,3325.0,2727.0,185.0,0.0,367.0,34587.0,0.0,0.0,88.0,0.0,0.0,16042.0,0.0,0.0,0.0,2673.0,2582.0,330.0,2204.0,7759.0,0.0,2186.0,1500.0,1340.0,0.0,1348.0,0.0,1196.0,2424.0,2150.0,23377.0,0.0,312.0,0.0,0.0,861.0,4645.0,0.0,946.0,1515.0,0.0,0.0,1658.0,18701.0,0.0,0.0,0.0,9943.0,0.0,1972.0,1047.0,611.0
6/1/22,971.0,2012.0,0.0,13042.0,466.0,5743.0,2574.0,996.0,132.0,0.0,665.0,9968.0,15060.0,0.0,100.0,8124.0,1128.0,4340.0,4820.0,3854.0,2992.0,1656.0,2102.0,537.0,7813.0,2198.0,19535.0,1780.0,550.0,412.0,0.0,495.0,7239.0,264.0,3562.0,554.0,10638.0,27795.0,251.0,33.0,0.0,0.0,1837.0,24862.0,2239.0,625.0,9205.0,653.0,2341.0,5972.0,0.0,1216.0,439.0,2970.0,9555.0,628.0,1780.0,0.0
6/2/22,1095.0,0.0,47.0,0.0,635.0,24131.0,2703.0,659.0,416.0,0.0,192.0,13204.0,0.0,0.0,106.0,0.0,0.0,6399.0,0.0,0.0,210.0,1730.0,1372.0,275.0,-27.0,3096.0,0.0,4812.0,922.0,907.0,0.0,511.0,0.0,0.0,4735.0,981.0,5970.0,0.0,244.0,0.0,17530.0,2242.0,1795.0,0.0,3210.0,473.0,0.0,0.0,2013.0,7286.0,5728.0,0.0,68.0,2918.0,0.0,696.0,3036.0,0.0
6/3/22,0.0,0.0,0.0,0.0,712.0,14099.0,2585.0,1083.0,479.0,0.0,288.0,57566.0,0.0,0.0,62.0,0.0,833.0,5820.0,3262.0,0.0,0.0,1806.0,2021.0,337.0,2489.0,3387.0,0.0,1964.0,674.0,6962.0,0.0,0.0,0.0,777.0,4757.0,1077.0,8454.0,0.0,201.0,0.0,0.0,0.0,1113.0,0.0,7057.0,685.0,0.0,0.0,2242.0,8011.0,0.0,0.0,0.0,4056.0,8448.0,812.0,2867.0,0.0
6/4/22,0.0,0.0,0.0,0.0,472.0,611.0,1619.0,0.0,0.0,0.0,222.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1765.0,0.0,315.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4356.0,0.0,4000.0,0.0,39.0,0.0,0.0,1467.0,0.0,0.0,5185.0,0.0,0.0,0.0,1235.0,6815.0,0.0,0.0,44.0,0.0,0.0,0.0,0.0,0.0
6/5/22,0.0,0.0,0.0,0.0,299.0,617.0,1411.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2995.0,0.0,0.0,0.0,39.0,0.0,0.0,0.0,0.0,0.0,4341.0,0.0,0.0,0.0,1087.0,5594.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6/6/22,3679.0,0.0,0.0,0.0,173.0,54539.0,3119.0,1744.0,943.0,0.0,0.0,0.0,0.0,0.0,149.0,0.0,632.0,13798.0,3418.0,0.0,9.0,2804.0,2408.0,0.0,2368.0,5517.0,0.0,2152.0,1349.0,679.0,0.0,0.0,0.0,748.0,2401.0,2302.0,14118.0,0.0,196.0,37.0,0.0,0.0,4232.0,2322.0,2494.0,837.0,0.0,0.0,1792.0,5903.0,0.0,0.0,0.0,8081.0,8430.0,1701.0,4746.0,0.0
6/7/22,1184.0,0.0,0.0,0.0,805.0,17065.0,2673.0,652.0,268.0,0.0,647.0,0.0,0.0,0.0,95.0,0.0,0.0,4861.0,0.0,0.0,0.0,1135.0,1868.0,557.0,4454.0,2390.0,0.0,4057.0,669.0,1049.0,1496.0,1880.0,0.0,234.0,3691.0,715.0,4820.0,0.0,158.0,0.0,0.0,1408.0,1813.0,0.0,583.0,535.0,9456.0,0.0,2431.0,6210.0,0.0,0.0,175.0,2627.0,0.0,502.0,2037.0,1435.0
6/8/22,1065.0,2485.0,0.0,14677.0,887.0,7255.0,2565.0,657.0,0.0,0.0,326.0,6787.0,17701.0,0.0,150.0,8033.0,1027.0,4901.0,2859.0,4283.0,4381.0,2151.0,1557.0,319.0,1359.0,2124.0,18453.0,1374.0,848.0,640.0,0.0,496.0,6843.0,222.0,3514.0,1100.0,7355.0,26785.0,282.0,0.0,0.0,0.0,1461.0,20242.0,3794.0,384.0,0.0,969.0,2094.0,7608.0,0.0,993.0,74.0,2958.0,0.0,632.0,1930.0,0.0
6/9/22,1221.0,0.0,0.0,0.0,663.0,32085.0,2313.0,675.0,0.0,0.0,274.0,12135.0,52.0,0.0,61.0,0.0,0.0,4294.0,0.0,0.0,296.0,2716.0,1759.0,329.0,1756.0,2250.0,0.0,1811.0,804.0,479.0,0.0,443.0,0.0,250.0,3741.0,1136.0,6639.0,0.0,165.0,0.0,18247.0,1812.0,2284.0,0.0,6661.0,444.0,0.0,0.0,2252.0,8395.0,7502.0,0.0,0.0,3299.0,0.0,647.0,2049.0,0.0
